ticker;year;quarter;revenue;net_income;ebit;depreciation_amortization;current_assets;current_liabilities;total_assets;total_liabilities;total_equity;long_term_debt;operating_cash_flow;cash_and_equiv;inventory;retained_earnings;label_distress
GIL;2025;3;198146057575.0;-32994575551.0;-31761170227.0;-215020074869.0;3126722009991.0;570078100219.0;3630450282554.0;;2439569723945.0;618323455365.0;;;1881036686726.0;721951811669.0;1
GIL;2025;4;260520572457.0;139048360912.0;131177469132.0;-204838171687.0;3122146930242.0;475879628296.0;3797912574384.0;;2650394502402.0;671187694016.0;;;1915794251541.0;851425986894.0;0
GIL;2026;1;197370920315.0;11284313357.0;17388855713.0;-208369296517.0;3144916153831.0;496776570927.0;3825688919992.0;;2660209693199.0;668251906196.0;;;2051783782186.0;861529833783.0;0
TCM;2025;2;872993088895.0;81974323252.0;102346076862.0;-1313380351700.0;2979275895736.0;1616798841377.0;4143567445226.0;;2336416150010.0;145399841124.0;;;992877398932.0;903152187597.0;0
TCM;2025;3;902366975739.0;64027806526.0;79754113177.0;-1338722090397.0;2813806379406.0;1373257632939.0;3962394761514.0;;2400443956536.0;145399841124.0;;;847340518877.0;966463906550.0;0
TCM;2025;4;858141089944.0;46740968977.0;57792933438.0;-1359641874005.0;2810959206998.0;1512858062758.0;4171199741030.0;;2447184925513.0;166357883944.0;;;987343611157.0;1012483240644.0;0
TCM;2026;1;1010211348944.0;65998367320.0;80004803374.0;-1340953877978.0;2898540585624.0;1566588962052.0;4235607769989.0;;2457050988933.0;166357883944.0;;;949413053743.0;1022141993420.0;0
IMP;2025;2;632695776130.0;90295561889.0;113434958031.0;-739167027311.0;1701062784336.0;645921788943.0;3025062639248.0;;2122140850305.0;250000000000.0;;;664902835191.0;259829074787.0;0
IMP;2025;3;573552165194.0;76891760168.0;101649890767.0;-763746269991.0;1660115655209.0;591402494500.0;2967435104973.0;;2199032610473.0;170000000000.0;;;752433063603.0;341523838926.0;0
IMP;2025;4;640779011316.0;107489568418.0;134701827285.0;-778949854592.0;1507411305624.0;372432306329.0;2782634485220.0;;2306522178891.0;100000000000.0;;;677715255584.0;449013407344.0;0
IMP;2026;1;546206333856.0;82018589482.0;102226604373.0;-804019371532.0;1541392222889.0;338634590903.0;2820855359276.0;;2378540768373.0;100000000000.0;;;639115835651.0;521031996826.0;0
TRA;2025;2;705172635796.0;74775542734.0;85794439821.0;-793226267187.0;1735706136188.0;731308805103.0;2290784171023.0;;1559475365920.0;0.0;;;498075078673.0;225486262714.0;0
TRA;2025;3;675765960474.0;78298719684.0;97433251292.0;-810622111536.0;1776577358089.0;710434729373.0;2338009433842.0;;1627574704469.0;0.0;;;511065400498.0;285450731865.0;0
TRA;2025;4;721369946060.0;77558747056.0;97725089389.0;-829594716274.0;1745129013587.0;633384596910.0;2322602816583.0;;1686286252079.0;2931967594.0;;;562573892788.0;343049957480.0;0
TRA;2026;1;632846800424.0;68246825428.0;99553524116.0;-850929012780.0;1837568700050.0;835102595410.0;2409821318688.0;;1572186569452.0;2532153826.0;;;575036081918.0;228633837311.0;0
DBT;2025;2;243175119984.0;8397895863.0;11563544559.0;-96374367615.0;742536051079.0;663171139864.0;985538119315.0;;295697164083.0;22132594449.0;;;428702514326.0;55846027358.0;0
DBT;2025;3;176992960512.0;594441176.0;575579449.0;-98669510435.0;734132088389.0;652642457355.0;972308327944.0;;295966553346.0;19277573777.0;;;450080399291.0;41733335645.0;0
DBT;2025;4;278913965821.0;3364433782.0;-6705340550.0;-99728813985.0;758926018796.0;680020361153.0;990043959473.0;;290792697080.0;14924635228.0;;;424850716250.0;38122895577.0;0
DBT;2026;1;189952055785.0;15312922567.0;19698496384.0;-101820930954.0;687784665964.0;595919982455.0;916389685553.0;;304121957443.0;12156957097.0;;;384158420957.0;50636778865.0;0
GEX;2025;2;10119234846647.0;1197136616701.0;1517485453550.0;-13822190860670.0;26566245825910.0;17816962546776.0;59181325516877.0;;25263495406145.0;10851234913453.0;;;10140996533456.0;4085328985757.0;0
GEX;2025;3;9841133304554.0;781277700140.0;1247829821543.0;-14090515661507.0;31982773615063.0;19952386099219.0;65251034074561.0;;27625981512381.0;12422075261783.0;;;9929618829943.0;5616455568226.0;0
GEX;2025;4;11635803103041.0;541242237652.0;1116720485647.0;-13506467284127.0;39414126385838.0;21795269254235.0;73592590903667.0;;30173605173562.0;16668389829851.0;;;14454964441243.0;7263827855875.0;0
GEX;2026;1;10721709075577.0;578770471339.0;819145435387.0;-13770113121295.0;48969753049702.0;26440468914254.0;87015108842152.0;;33937136102892.0;21594016060378.0;;;19405774455895.0;8727942199880.0;0
DRC;2025;2;1377307278897.0;32067238816.0;37219455557.0;-2591371317909.0;2934387930191.0;2344897781817.0;4359969080145.0;;1862108687826.0;140062610502.0;;;1329871952478.0;66459256010.0;0
DRC;2025;3;1234208429049.0;40118790658.0;50143518305.0;-2622489040230.0;2737472574746.0;2054899842487.0;4136728569230.0;;1902203549914.0;130883968914.0;;;1173536704296.0;106578046668.0;0
DRC;2025;4;1212292448140.0;36831627007.0;51639534402.0;-2645559785765.0;2824428345048.0;2088909313430.0;4182699160687.0;;1948209732520.0;120767420038.0;;;1400548546392.0;152608157844.0;0
DRC;2026;1;1154861461276.0;16215295369.0;17595540717.0;-2675718400493.0;2624028550753.0;1842570242743.0;3940867967806.0;;1964401099319.0;110650871162.0;;;1294559409529.0;168823453213.0;0
CSM;2025;2;1105999265657.0;15519681655.0;24244413173.0;-2639989516821.0;2543376733279.0;1963760015475.0;3368788848948.0;;1356564763799.0;30742020690.0;;;959663697237.0;86716790967.0;0
CSM;2025;3;1027735841125.0;26602495738.0;30902484477.0;-2693429458561.0;3038906521761.0;2417531899371.0;3850455434503.0;;1383167259537.0;37833859095.0;;;1135190599966.0;113319286705.0;0
CSM;2025;4;987860466134.0;-18998526466.0;177730598.0;-2708162997917.0;2964981655150.0;2392267277713.0;3822349117432.0;;1364168733071.0;53990690148.0;;;1323307659200.0;94320760239.0;1
CSM;2026;1;1105281530639.0;26021367695.0;28500153933.0;-2736041073121.0;2832634914254.0;2201162216540.0;3696469361646.0;;1390190100768.0;93194627838.0;;;1298133480682.0;120342127936.0;0
HT1;2025;2;1930886465480.0;112331833965.0;137542219180.0;-9744501036757.0;2035520064646.0;3116796020767.0;8094711867361.0;;4956190793299.0;0.0;;;693340017122.0;141312828152.0;0
HT1;2025;3;1866506453842.0;85754534195.0;108552512017.0;-9875134571907.0;2132295894049.0;3111461366959.0;8137403231080.0;;5003786336394.0;0.0;;;670248048634.0;188815296314.0;0
HT1;2025;4;1979768605314.0;85022805394.0;106609005848.0;-9957647802563.0;1657313551722.0;2460075502855.0;7600347667748.0;;5088809141788.0;28431860606.0;;;682597019484.0;273733888504.0;0
HT1;2026;1;1859997145196.0;77839970002.0;107433263722.0;-10086119416028.0;2098682875923.0;2744119964548.0;7967278313140.0;;5166649111790.0;32881851336.0;;;640329036323.0;351573830905.0;0
ANV;2025;2;1726231655961.0;332812892370.0;368773662257.0;-1163619428850.0;2855667806675.0;1795751447954.0;5149784592277.0;;3261522998240.0;78247397912.0;;;1594510958018.0;600946418988.0;0
ANV;2025;3;2000082975336.0;283077814084.0;343724311479.0;-1184555532769.0;3335692665087.0;1999181098559.0;5633244823530.0;;3541553578888.0;78247397912.0;;;1495004842520.0;880976999636.0;0
ANV;2025;4;2118930435283.0;251570878518.0;295192223480.0;-1236405105569.0;3476485727551.0;2230874234646.0;5824715466874.0;;3526868707406.0;53171320060.0;;;1421516166777.0;866292128154.0;0
ANV;2026;1;1841296117934.0;195357833650.0;237504568293.0;-1298370697028.0;3713843657329.0;2276445479346.0;6065644545224.0;;3722226541056.0;53171320060.0;;;1356659108779.0;1061649961804.0;0
IDI;2025;2;1970060938677.0;32946725507.0;43025705324.0;-852340673220.0;6887978462703.0;4433683304630.0;9140302261161.0;;3557102533632.0;1149516422899.0;;;1234845530770.0;256599456278.0;0
IDI;2025;3;1702150017633.0;35495742025.0;44409296578.0;-874930714457.0;6982313200023.0;4589098307633.0;9328834664486.0;;3592598275657.0;1147138081196.0;;;1314942113580.0;288439809503.0;0
IDI;2025;4;1777662583924.0;45432413238.0;56105244291.0;-917142425610.0;7317223824477.0;4915322269255.0;9644924297859.0;;3638030688895.0;1091571339709.0;;;1471232667834.0;328823599673.0;0
IDI;2026;1;1489354847497.0;44307755854.0;50015862535.0;-938648996799.0;7448836197723.0;5153104331701.0;9916495337204.0;;3669228007497.0;1094162998006.0;;;1500660424654.0;369320849216.0;0
PAN;2025;2;4027202863460.0;263730988290.0;309732779799.0;-2903483432235.0;15469434512673.0;11243825121067.0;20706558606395.0;;8973538546850.0;111979948153.0;;;4319497506652.0;1783005081466.0;0
PAN;2025;3;5138101338699.0;266378896981.0;304016460066.0;-2946355749640.0;12676292999849.0;8347832469846.0;17886620494975.0;;8655344228761.0;511711883534.0;;;3771356112292.0;1654873700093.0;0
PAN;2025;4;4301418693341.0;440715540223.0;513890524193.0;-2972907134034.0;10261026515094.0;5695059089044.0;15594873545966.0;;9077319930386.0;459546115603.0;;;3268418928075.0;1919508096322.0;0
PAN;2026;1;3767231508898.0;670041078251.0;743425101664.0;-2451337592120.0;11248414243666.0;4966876065856.0;15214214977087.0;;9633823640524.0;344096597470.0;;;3374440065249.0;2618950443317.0;0
DHC;2025;2;880696292336.0;82965830139.0;94646203223.0;-812702362385.0;2330630709767.0;1255543613369.0;3333475969024.0;;2073432355655.0;4500000000.0;;;446703475467.0;743798667202.0;0
DHC;2025;3;932285009944.0;99611116158.0;114045984656.0;-840570142743.0;2525158621966.0;1335689438002.0;3513232909816.0;;2173043471814.0;4500000000.0;;;469487328800.0;843409783361.0;0
DHC;2025;4;992000323334.0;134790121067.0;156316538372.0;-867474742116.0;2552207693716.0;1367856007665.0;3579098394545.0;;2211242386880.0;0.0;;;491752011695.0;881608698427.0;0
DHC;2026;1;967106518934.0;137331542819.0;169611605793.0;-895636221221.0;2792218379542.0;1480243419035.0;3827607440734.0;;2347364021699.0;0.0;;;501442820391.0;1017730333246.0;0
KSB;2025;2;143111933759.0;42992612400.0;48196169702.0;-142241115303.0;1886660605939.0;1040283153746.0;4997174049738.0;;2715779623936.0;472381844364.0;;;16882326718.0;1135921108568.0;0
KSB;2025;3;259906766264.0;35444739169.0;53792823303.0;-142437400925.0;1973178476555.0;1111507370565.0;5075582106024.0;;2744255823399.0;465739083364.0;;;20662551463.0;1160383378575.0;0
KSB;2025;4;180957298611.0;41257438704.0;46474196445.0;-139332135148.0;2094703346161.0;1196747623540.0;5171019288383.0;;2779940072809.0;481763265182.0;;;17054179214.0;1193059546464.0;0
KSB;2026;1;202169264062.0;31775086378.0;36300339223.0;-140562410312.0;2356646183823.0;1108649140053.0;5539640175982.0;;2806494633649.0;910694629000.0;;;19640452889.0;1216826120181.0;0
SZC;2025;2;217829309146.0;94927613607.0;118025895978.0;-200064671851.0;2598955722066.0;1620119435932.0;8162921830432.0;;3121101586350.0;1783278207895.0;;;1796839304435.0;509133430451.0;0
SZC;2025;3;86471163333.0;20821189683.0;36619281440.0;-211324380510.0;2598554345905.0;1559169830369.0;8199951443136.0;;3141922776033.0;1871957880493.0;;;1844332847586.0;529954620134.0;0
SZC;2025;4;379420187539.0;102702942233.0;171034427939.0;-247789935146.0;2531411574456.0;1464251053824.0;8171471413390.0;;3202888522535.0;1960856027864.0;;;1892683364091.0;590920366636.0;0
SZC;2026;1;101942063890.0;17146483294.0;21122692787.0;-274411497670.0;2687208229094.0;1196221189074.0;8332969989586.0;;3220035005829.0;2143755726342.0;;;1907550522261.0;608066849930.0;0
BCM;2025;2;2903596879027.0;1481001145544.0;1722868761101.0;-1576673219933.0;31548052123573.0;22463334808613.0;57596981527594.0;;21723414118874.0;12370277520882.0;;;21296350780030.0;7956206587494.0;0
BCM;2025;3;828384301042.0;422385962602.0;407907359067.0;-1604460530743.0;31593936321156.0;20051995983453.0;58182019548233.0;;22087742067018.0;14828615650837.0;;;22202500918495.0;8311513999989.0;0
BCM;2025;4;1376454513805.0;1247075059092.0;1291522970056.0;-1634393740593.0;31384545366358.0;21678288206864.0;60908205782622.0;;23317362702533.0;14275455749523.0;;;22192827749672.0;9537427714004.0;0
BCM;2026;1;1104960466553.0;288428728297.0;298100278801.0;-1658659086577.0;31731742585463.0;19756628598894.0;61310091666414.0;;22477876043383.0;17437855900435.0;;;22644365690197.0;8698341118644.0;0
