ticker;year;quarter;revenue;net_income;ebit;depreciation_amortization;current_assets;current_liabilities;total_assets;total_liabilities;total_equity;long_term_debt;operating_cash_flow;cash_and_equiv;inventory;retained_earnings;label_distress
SCR;2026;1;150363794910.0;11663623247.0;7477567625.0;-14986951270.0;6512155047287.0;3489526984930.0;13179705370634.0;7811919851007.0;5367785519627.0;3009883427734.0;-651380927046.0;166108505430.0;3391607692945.0;481389780182.0;0
SJS;2025;2;200651088236.0;104003092373.0;130604676009.0;-111046879117.0;5085856529124.0;2133082584256.0;7942473180035.0;4767750875512.0;3174722304523.0;633856870000.0;-81643317447.0;141277632105.0;4244795947453.0;1037538302724.0;0
SJS;2025;3;26720121562.0;3097078113.0;3934227324.0;-113069406312.0;5195816443912.0;2201992024089.0;8045579656168.0;4788717025007.0;3256862631161.0;807138953910.0;69406676436.0;150677551214.0;4351637239896.0;177854383465.0;0
SJS;2025;4;380006537868.0;188420403397.0;232812154269.0;-115154771641.0;4916016146912.0;2181139358889.0;7880010002298.0;4434659289265.0;3445350713033.0;728462018689.0;-38462479846.0;153004638105.0;4241946683698.0;365392059263.0;0
SJS;2026;1;316753909508.0;175704487034.0;219655433786.0;-117262283693.0;4998438783128.0;1891590666373.0;7991490059389.0;4374942081675.0;3616547977714.0;834152965908.0;-299060351975.0;49235923770.0;4311732620135.0;544100141441.0;0
SMC;2025;2;1950841459286.0;-81165384315.0;-169091970146.0;-641435991480.0;2649305535225.0;3621003575645.0;4569561556386.0;3840756123928.0;728805432458.0;177824595411.0;-344506941433.0;177211333465.0;549899456393.0;-241941157689.0;1
SMC;2025;3;1571234810572.0;-77833022528.0;-81570110626.0;-652179526704.0;2478067165221.0;3500387427702.0;4371272482951.0;3720300073025.0;650972409926.0;177968368892.0;150064196900.0;185824945871.0;615944749312.0;-318082376187.0;1
SMC;2025;4;1641461929919.0;356425721129.0;165785465876.0;-398611898348.0;2692183784828.0;3379978468011.0;4453709875512.0;3446311744457.0;1007398131055.0;35857957129.0;-96293592858.0;135320970073.0;411191502074.0;40491849938.0;0
SMC;2026;1;1072535760834.0;17213039278.0;-42859587000.0;-358794324181.0;1953553389025.0;3158730051232.0;4247862342740.0;3223251172407.0;1024611170333.0;35814091928.0;-141591191780.0;34126014845.0;573050876428.0;59065812462.0;0
SSI;2025;2;2993036323811.0;967599609833.0;1197581580299.0;24178523828.0;89550336667018.0;63291410737998.0;91983513316850.0;63377895977307.0;28605617339543.0;0.0;-3546554095482.0;2748925366218.0;;7534339463669.0;0
SSI;2025;3;4176668051899.0;1475598669616.0;1835408403000.0;24987098754.0;98345421485296.0;69359521615499.0;100711847158732.0;69456381325815.0;31255465832917.0;0.0;-9891532668940.0;254503105364.0;;6910344622578.0;0
SSI;2025;4;3601759602481.0;819689190094.0;998697843536.0;24572455035.0;89322786682359.0;61901661181462.0;94049979396183.0;61983660935421.0;32066318460762.0;0.0;12386454293605.0;3646492763118.0;;7737518495585.0;0
SSI;2026;1;3178135157313.0;1277594797901.0;1595722713102.0;24105386567.0;88250126248028.0;53335771681509.0;93113743341650.0;53445549677868.0;39668193663782.0;0.0;-1058707466231.0;918819193257.0;;9019056727721.0;0
STG;2025;2;676896870552.0;86212174984.0;102562861962.0;-1379927854124.0;1197232099640.0;536779803604.0;3436851232345.0;900953084328.0;2535898148017.0;317540295996.0;44722639113.0;427503801742.0;42404071635.0;1469876933822.0;0
STG;2025;3;662153934042.0;86972679453.0;100854022170.0;-1412783408039.0;1288505474967.0;549950179008.0;3540497536553.0;933463209084.0;2607034327469.0;337380647517.0;87890728291.0;501980405129.0;46029799897.0;1551781064045.0;0
STG;2025;4;693261586964.0;81870433942.0;104001226396.0;-1447285107690.0;1257067587174.0;538278084232.0;3616101720813.0;929785479436.0;2686316241377.0;345561634392.0;-20065434563.0;462602834914.0;33767220063.0;1628306962762.0;0
STG;2026;1;676714638659.0;83804883239.0;98687886033.0;-1481501683274.0;1498798957368.0;572399257830.0;3824655621088.0;1054534496471.0;2770121124617.0;436048607992.0;-23554404856.0;480786260752.0;43206510666.0;1707127797224.0;0
STK;2025;2;333358213510.0;-6606126195.0;4555105770.0;-1589151771926.0;1027114176109.0;1334573083900.0;3879007000453.0;2142636242342.0;1736370758111.0;807807820438.0;-74241804140.0;8224967007.0;764977147088.0;704298831699.0;1
STK;2025;3;318955288378.0;10352546617.0;22958605112.0;-1612483657406.0;1285983496713.0;1531203363037.0;4114641078935.0;2367917774209.0;1746723304726.0;836453000000.0;-67281608650.0;56523706440.0;929820148939.0;714651378314.0;0
STK;2025;4;324293190359.0;10634361393.0;23881284535.0;-1636331485780.0;1326044872890.0;1372913349262.0;4155126897386.0;2397769231267.0;1757357666119.0;1024598000000.0;-65088611374.0;57928953855.0;984257622311.0;290423679707.0;0
STK;2026;1;268341669339.0;-34434109140.0;-31619680172.0;-1690075124837.0;1359619459957.0;1355377667981.0;4131764906341.0;2408841349362.0;1722923556979.0;1053143000000.0;-110129468401.0;82669082470.0;979444684963.0;255989570567.0;1
SZC;2025;2;217829309146.0;94927613607.0;118025895978.0;-200064671851.0;2598955722066.0;1620119435932.0;8162921830432.0;5041820244082.0;3121101586350.0;1783278207895.0;34208588250.0;349978681894.0;1796839304435.0;509133430451.0;0
SZC;2025;3;86471163333.0;20821189683.0;36619281440.0;-211324380510.0;2598554345905.0;1559169830369.0;8199951443136.0;5058028667103.0;3141922776033.0;1871957880493.0;78907042208.0;380944832499.0;1844332847586.0;529954620134.0;0
SZC;2025;4;379420187539.0;102702942233.0;171034427939.0;-247789935146.0;2531411574456.0;1464251053824.0;8171471413390.0;4968582890855.0;3202888522535.0;1960856027864.0;96283043500.0;417191627627.0;1892683364091.0;590920366636.0;0
SZC;2026;1;101942063890.0;17146483294.0;21122692787.0;-274411497670.0;2687208229094.0;1196221189074.0;8332969989586.0;5112934983757.0;3220035005829.0;2143755726342.0;110054051796.0;410378560412.0;1907550522261.0;608066849930.0;0
TCL;2025;2;508297218378.0;55288753960.0;65855058481.0;-693156642564.0;680492119523.0;435517906876.0;1121308991846.0;470856116876.0;650452874970.0;0.0;144763094467.0;60758083257.0;13286814970.0;85170778977.0;0
TCL;2025;3;462551171486.0;34187809961.0;40992480917.0;-700309658928.0;785357338863.0;487956139303.0;1204962421356.0;534086802457.0;670875618899.0;0.0;67086089511.0;122489018051.0;11343395700.0;93365782007.0;0
TCL;2025;4;527998147483.0;51532594502.0;62060986733.0;-707548093594.0;728630184499.0;399644419478.0;1191059378368.0;477639279582.0;713420098786.0;0.0;99820738213.0;147247619843.0;13796628316.0;121355537070.0;0
TCL;2026;1;442069387156.0;32041054506.0;38087379700.0;-714382945052.0;667133360563.0;344235567199.0;1160988548748.0;424562389019.0;736426159729.0;0.0;56365564926.0;112854193157.0;13820004752.0;138851045507.0;0
TCM;2025;2;872993088895.0;81974323252.0;102346076862.0;-1313380351700.0;2979275895736.0;1616798841377.0;4143567445226.0;1807151295216.0;2336416150010.0;145399841124.0;51332021210.0;677126139554.0;992877398932.0;903152187597.0;0
TCM;2025;3;902366975739.0;64027806526.0;79754113177.0;-1338722090397.0;2813806379406.0;1373257632939.0;3962394761514.0;1561950804978.0;2400443956536.0;145399841124.0;102015835554.0;682946688281.0;847340518877.0;966463906550.0;0
TCM;2025;4;858141089944.0;46740968977.0;57792933438.0;-1359641874005.0;2810959206998.0;1512858062758.0;4171199741030.0;1724014815517.0;2447184925513.0;166357883944.0;329663931569.0;814328555629.0;987343611157.0;1012483240644.0;0
TCM;2026;1;1010211348944.0;65998367320.0;80004803374.0;-1340953877978.0;2898540585624.0;1566588962052.0;4235607769989.0;1778556781056.0;2457050988933.0;166357883944.0;-70357696603.0;781180775259.0;949413053743.0;1022141993420.0;0
TLH;2025;2;1880385437997.0;5316170810.0;4652056167.0;-218184615040.0;2713982037758.0;1876437391759.0;3168284899177.0;1901843213479.0;1266441685698.0;0.0;447123230254.0;97071327037.0;2044777241097.0;-14904399782.0;0
TLH;2025;3;1188889533378.0;7536008205.0;7353724707.0;-239979345610.0;2290723493681.0;1440045824917.0;2739425340540.0;1465447646637.0;1273977693903.0;0.0;240443975225.0;37497801330.0;1705040696734.0;-8277036061.0;0
TLH;2025;4;959429914498.0;-10126475540.0;-9965149589.0;-245768106055.0;2376975572390.0;1559225661694.0;2848024440425.0;1584243937559.0;1263780502866.0;0.0;-208287127158.0;20863874383.0;1814973913799.0;-17671214047.0;1
TLH;2026;1;1032465521519.0;6416652418.0;5287343505.0;-250969680130.0;2178367066450.0;1327827781979.0;2623169691168.0;1352972535884.0;1270197155284.0;0.0;168539273370.0;59120277599.0;1636117052181.0;-11446000776.0;0
TRA;2025;2;705172635796.0;74775542734.0;85794439821.0;-793226267187.0;1735706136188.0;731308805103.0;2290784171023.0;731308805103.0;1559475365920.0;0.0;128145532675.0;300669722308.0;498075078673.0;225486262714.0;0
TRA;2025;3;675765960474.0;78298719684.0;97433251292.0;-810622111536.0;1776577358089.0;710434729373.0;2338009433842.0;710434729373.0;1627574704469.0;0.0;126832038684.0;222962606105.0;511065400498.0;285450731865.0;0
TRA;2025;4;721369946060.0;77558747056.0;97725089389.0;-829594716274.0;1745129013587.0;633384596910.0;2322602816583.0;636316564504.0;1686286252079.0;2931967594.0;77135412011.0;175952242209.0;562573892788.0;343049957480.0;0
TRA;2026;1;632846800424.0;68246825428.0;99553524116.0;-850929012780.0;1837568700050.0;835102595410.0;2409821318688.0;837634749236.0;1572186569452.0;2532153826.0;26177445983.0;197689193299.0;575036081918.0;228633837311.0;0
VCG;2025;2;4387359766248.0;327020431936.0;372581815142.0;-2225090264215.0;17579036964513.0;12905468057200.0;29331841525573.0;18244483553079.0;11087357972494.0;4184110481999.0;289528404666.0;1837351253037.0;7152263901307.0;1318240663086.0;0
VCG;2025;3;4429332104725.0;3304406337880.0;3512654794989.0;-2274798815404.0;22987166161941.0;13878073282507.0;29020533492254.0;16753205585725.0;12267327906529.0;2393745488430.0;2732369007637.0;2539195390197.0;5203584171560.0;4518753386906.0;0
VCG;2025;4;4651729100684.0;347092178544.0;474832336921.0;-2642577012618.0;24110345573464.0;15910620965371.0;31529887360849.0;18953671977805.0;12576215383044.0;2172644957258.0;983722084958.0;2346804744577.0;6099838034324.0;4762581140148.0;0
VCG;2026;1;3424420365273.0;368519903329.0;426176318447.0;-2716943145049.0;22698656269601.0;15200772822730.0;30467611567011.0;17616987154613.0;12850624412398.0;1844575544628.0;-1257599919067.0;2131861697543.0;5517163393184.0;4848222042964.0;0
VGS;2025;2;2120252851233.0;34852219191.0;40178249738.0;-386776266260.0;1561959801414.0;1207669301901.0;2573877945372.0;1413484140687.0;1160393804685.0;201800000000.0;347000976987.0;356160721379.0;506269596634.0;415041819995.0;0
VGS;2025;3;1767211684177.0;63765106323.0;74511495500.0;-389849294318.0;1368245697672.0;972703618305.0;2404803032641.0;1180644121633.0;1224158911008.0;0.0;246806157644.0;323602261442.0;561804151179.0;422880136395.0;0
VGS;2025;4;1644335086068.0;77462684236.0;89172314528.0;-391107773035.0;1238928268728.0;825601310148.0;2329393901954.0;1033651665482.0;1295742236472.0;0.0;-168639978283.0;60338803898.0;531443280452.0;491156908347.0;0
VGS;2026;1;1701200949719.0;45282967552.0;52516764900.0;-394076263380.0;1998862159039.0;1359597895747.0;3139634657515.0;1798609453491.0;1341025204024.0;0.0;26058799620.0;28153997424.0;532119034816.0;536433889451.0;0
VIC;2025;2;46422489000000.0;2296533000000.0;-14163430000000.0;5944211000000.0;529134246000000.0;512360784000000.0;958235441000000.0;799543551000000.0;158691890000000.0;156309167000000.0;88222505000000.0;74759825000000.0;135055347000000.0;51052527000000.0;0
VIC;2025;3;39135103000000.0;3025338000000.0;4829457000000.0;9008611000000.0;590641891000000.0;557896380000000.0;1087870325000000.0;925966426000000.0;161903899000000.0;204805693000000.0;7940584000000.0;72150719000000.0;185624958000000.0;52505390000000.0;0
VIC;2025;4;162226620000000.0;3499674000000.0;12113489000000.0;9663294000000.0;658772464000000.0;587454564000000.0;1118622625000000.0;967133690000000.0;151488935000000.0;221419341000000.0;-9444422000000.0;73542242000000.0;201580276000000.0;54277387000000.0;0
VIC;2026;1;192159000000000.0;5251000000000.0;12000000000000.0;9000000000000.0;300000000000000.0;250000000000000.0;839216000000000.0;600000000000000.0;239216000000000.0;350000000000000.0;20000000000000.0;50000000000000.0;150000000000000.0;50000000000000.0;0
VNM;2025;2;16724597479554.0;2488584680280.0;3118598303706.0;521675831592.0;38255091705279.0;19190691020760.0;55282661244375.0;19595608095818.0;35687053148557.0;152078435000.0;3896865384081.0;2498443286245.0;7047730548255.0;9620701471578.0;0
VNM;2025;3;16953231537863.0;2510532743203.0;3157752824075.0;541039255027.0;38746850813464.0;17327809293171.0;55677822006663.0;17725023298796.0;37952798707867.0;147666530200.0;3157043663634.0;5154466367051.0;6308583334358.0;11926642770429.0;0
VNM;2025;4;17033552405954.0;2827199040932.0;3432867145001.0;541738993017.0;36261180908033.0;18520286019795.0;53312370717301.0;18829355431194.0;34483015286107.0;62907826150.0;1738942804862.0;1794879718871.0;6839279842936.0;8522576422223.0;0
VNM;2026;1;16148657871623.0;2458221002532.0;2991830566118.0;537336950720.0;38757016956726.0;18456942372620.0;55429011127169.0;18740931850130.0;36688079277039.0;31134191400.0;269326997516.0;2077596293461.0;7399150703886.0;10719016444406.0;0
VRE;2025;2;2142630000000.0;1233260000000.0;1428329000000.0;340735000000.0;14764329000000.0;11707371000000.0;58241716000000.0;13782973000000.0;44458743000000.0;171637000000.0;1784908000000.0;5235253000000.0;299001000000.0;23005165000000.0;0
VRE;2025;3;2251000000000.0;1376430000000.0;1448223000000.0;346864000000.0;13768246000000.0;8346821000000.0;61264693000000.0;15554965000000.0;45709728000000.0;6383723000000.0;-2884948000000.0;2808595000000.0;267655000000.0;24381594000000.0;0
VRE;2025;4;2312326000000.0;2658837000000.0;3291340000000.0;347220000000.0;7961052000000.0;5173857000000.0;61279149000000.0;12910946000000.0;48368203000000.0;6380455000000.0;-2314552000000.0;4434617000000.0;236158000000.0;27040431000000.0;0
VRE;2026;1;2293618000000.0;1606257000000.0;1919582000000.0;330578000000.0;8182621000000.0;3256310000000.0;60962946000000.0;10988486000000.0;49974460000000.0;6368966000000.0;-262982000000.0;3788657000000.0;222141000000.0;28646688000000.0;0
