current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,long_term_debt_to_equity,cfo_to_debt,ebit_to_long_term_debt,asset_turnover,inventory_turnover,net_profit_margin,roa,retained_earnings_to_assets,is_retail,current_ratio_roll4q_mean,current_ratio_qoq_change,debt_to_equity_roll4q_mean,debt_to_equity_qoq_change,cfo_to_debt_roll4q_mean,cfo_to_debt_qoq_change,net_profit_margin_roll4q_mean,net_profit_margin_qoq_change,roa_roll4q_mean,roa_qoq_change,asset_turnover_roll4q_mean,asset_turnover_qoq_change,label_distress
-0.5325530414685032,-0.7663631753830691,-0.02442211305274257,0.06453665471647396,0.7410172638440098,0.0429680794771699,0.8232784411213133,-0.20538869415277705,0.23131661194133019,-0.4384461026869928,-0.4333701521432085,-1.2276023334970365,-0.6414862251930517,-0.24077170617153837,-0.52391745402382,-0.36225965117594155,0.1034689877680086,0.230395724804911,-0.05818591926124794,-0.1559162245997104,-0.48283659062628237,-0.14909122016140441,-1.1293182380106956,-0.17086049943370943,0.46630824516810504,-0.10978752875512919,1
-0.49653808457427845,-0.7511891696711652,-0.5547839673321834,0.06348475891559162,0.6337675250638845,0.04563490531722873,-0.8952191294150329,-0.17181216204371894,0.44240935292339256,-0.41944068604780876,-0.34145389290857503,-0.5486200204201117,-0.5767193893144191,-0.24077170617153837,-0.5185657645236812,-0.0278989580718247,0.10338404972598256,-0.2665760057551547,-0.4065708920251961,-0.11118911654633513,-0.46950194477057494,-0.17104990234156353,-1.029228481385067,-0.20722864098655788,0.48845184295378713,0.0012119944620745042,0
0.9547771529105615,1.4509723301103772,0.007934990372662262,0.05380013925475388,-1.4272197535169917,0.03912436469231415,0.9014482868389637,-0.19006682042001088,0.20349485939616704,-0.3788543331957351,-0.09726975772495365,1.0162599713461102,0.13992064500713833,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
0.973185465995079,1.48922608903109,-0.20869423807871768,0.053746255487446715,-1.4500571603242858,0.03912436469231415,-2.014193893499614,-0.19006682042001088,0.12813779076599777,-0.38636313947835726,-0.138996785908671,0.6419919553805429,0.33024230322157316,-0.24077170617153837,1.288060736961046,-0.22421304668449868,0.08853165940715942,0.05514485354394994,-0.9094727182621821,-0.17425336531334149,-0.09652543912572407,-0.07600573279608207,1.279525740032976,-0.0910799414911428,0.22918520267651302,-0.12477997158395399,0
1.5492923369687441,2.2254604263774254,-0.11687036926684082,0.05326389079761609,-1.6662355270662523,0.03912436469231415,1.2386509359200695,-0.19006682042001088,0.5142996928245671,-0.33300918216041303,-0.253786382514526,0.19129963171355474,0.4362283649802714,-0.24077170617153837,1.527254457945226,1.2323150392347986,0.08827647759876052,-0.9121939894690433,0.04804803966498935,-0.1258463111883798,-0.1639453433213607,-0.09024800353761095,0.96958360655461,-0.09593494326075684,0.36596876446005633,0.09182489603209425,0
1.535851675833331,2.289920468055031,-0.5380225205500047,0.05327697940769493,-1.6600753431360484,0.03912436469231415,-1.927184038992288,-0.19006682042001088,0.42942388904094553,-0.33408426310052974,-0.2376329921018621,0.25798392872502035,0.5661479762167265,-0.24077170617153837,1.6427318141075704,-0.30108415841605257,0.08815380511015282,0.2105102974181614,-0.7397567408033805,-0.14647872900766631,-0.19163409161971348,-0.06421337231639432,0.8389157148252051,-0.07807085259563605,0.40937452917706724,-0.12179326605872294,0
-0.44718675588989915,-0.24059565853974757,-0.4694405186539358,0.06829584488288329,1.0486346008253669,0.03915497828140065,-0.0159522564849504,8.834048389095502,0.32961217675481336,-0.3235053320846576,-0.3394672243487914,-0.5629759629208573,-0.55259414452056,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.45666696207796226,-0.2953081126955158,-0.7040890676537535,0.06869054635066207,1.0755159004832135,0.03912436469231415,-0.5565974249798796,-0.19006682042001088,0.1301927758688487,-0.37776898880952575,-0.30702783937183875,-0.4120003686214964,-0.4886868174307885,-0.24077170617153837,-0.4478181075789286,-0.3317329887986937,0.11065748283564387,0.3026257810825399,-0.4772370878253316,-0.16457904863667194,-0.4023521987960039,-0.041387329388205656,-0.6398408895770126,-0.06059091925194232,0.30464876424992915,-0.17240826817655724,0
-0.4846706943587366,-0.33212098746873564,-0.7008219653032193,0.07092055247048379,1.212624903311004,0.04098612974650589,0.02892434158215489,-0.030589573228702767,0.3983948755996657,-0.33419552522060897,-0.34311763965709524,-0.5725963931088952,-0.4922262531969171,-0.24077170617153837,-0.461199232236417,-0.4487723130611571,0.11187368019850527,0.8848228480507327,-0.3091001694389998,-0.12702168181791673,-0.4122276875122275,-0.08891891646826171,-0.6811979553622781,-0.09680638761443566,0.37078388759105113,0.03573072709201404,0
-0.42422756904350833,-0.3321260168293887,-0.7550953242906456,0.07077733648489598,1.204503758201447,0.055101922542392566,-0.8095579161674321,-0.19508237938101627,-0.15199981289614084,-0.4456244629289212,-0.3521701043352224,-0.7527569742362368,-0.46652837285272847,-0.24077170617153837,-0.44936423887032717,0.11821351172894974,0.11242796142091921,0.13339689981757463,-0.560485839372344,-0.21195524047252712,-0.42053975350325995,-0.07798948987889079,-0.7675362361899942,-0.1062680853301585,0.24182446422925172,-0.30526472994003573,0
-0.6233714266715511,-1.0631560103217879,-0.9274735094149268,0.06844254190346272,1.0587265208011636,0.04639354653820192,-0.27817201871098296,-0.14776602046043086,0.1704357325774898,-0.4709167941147246,-0.31783464934854666,-0.4648569821005751,-0.3785555769189542,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.6194374686904226,-1.1161001238192114,-0.9668046936320497,0.06809140362277362,1.0343658501049595,0.04545008674432058,-0.3660685610529083,-0.20244020740028604,-0.16628689139286215,-0.5024301122361775,-0.3848265766192591,-0.912036813702391,-0.4915184627309594,-0.24077170617153837,-0.6555946904117499,-0.2430711498876955,0.11031744428184043,0.06030665896974243,-0.5346002762122969,0.15354441885363257,-0.44422426415003113,-0.11074460344367335,-0.9327995293519001,-0.1295720025044434,0.03637369731639909,-0.24539103808172932,0
-0.6261329761297523,-1.0380191443637794,-0.8787146104500815,0.06897003530745044,1.0940382092319223,0.04410885316920219,0.23430565441194226,-0.25561917466861755,0.3524326120529707,-0.45474902074322193,-0.3661229000913046,-0.7544790288625122,-0.5278120438358735,-0.24077170617153837,-0.6575270550200847,-0.3228043684244226,0.11066970514164612,0.4639730079629801,-0.23778559891275353,-0.32354665013560113,-0.45157606444776055,0.04872902404839228,-0.9648868523936559,0.1567625624684103,0.17389314806764716,0.23100976115595917,0
-0.5972159589351752,-1.012610565177271,-0.9515990185942669,0.06609078111640934,0.880844046057545,0.04300656083209594,0.25822408661969454,-0.02591337564677817,-0.03490008357881405,-0.4840975920398243,-0.21881523128763797,-0.001894107972615806,-0.3901341020093934,-0.24077170617153837,-0.6496302970018784,-0.05441399029635489,0.10976387433803748,-0.7295642171185323,-0.07980914085447163,0.0008440184101785935,-0.4003427800581474,0.1898131175072087,-0.7066500031825671,0.12329976549992493,0.12862861014743598,-0.2465468890931065,0
-0.34135074617727956,-0.5826888380639268,-0.10685622995415237,0.06358467976945677,0.6444486269833148,0.03912436469231415,-0.5951579018263344,-0.19006682042001088,2.4603907604498843,-0.2783321691539209,-0.34757509275671883,-0.14306167665383301,-0.019155691467795766,4.1533119314590365,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.36289808979205224,-0.39429957788078257,-0.5158399460106692,0.0645255205205562,0.7399393905686236,0.03912436469231415,-1.2757610892422755,-0.19006682042001088,3.0593881116385453,-0.12998341514999365,-0.343062184972711,0.08682905918976608,0.05128716975355583,4.1533119314590365,-0.32546204676507956,-0.39435852201251803,0.10398652302109872,0.5982992348655239,-1.516122149524035,0.12642290023619604,-0.43526036976402943,-0.06491392160515075,0.029833689688290633,-0.06619854941156433,3.283792043244336,0.0074691839845015436,0
-0.429354915640318,-0.6003061262292602,-0.09180377728589753,0.06777775886684098,1.01199989787536,0.03912436469231415,1.1104493378573945,-0.19006682042001088,2.579185683215877,-0.2474313027110742,-0.34862766778659454,-0.13600450633376482,0.004988796915725693,4.1533119314590365,-0.35702313008537095,-0.6552794898385097,0.10585171548894959,1.536785781417751,-0.4247715818612379,-0.1575010561278402,-0.43690496465570766,-0.07473100020796579,-0.02259296076893379,-0.09238203548046493,3.212863829081452,-0.15881446540261676,0
-0.3409095563354467,-0.23159131709967423,-0.3690924377476731,0.06400728114413103,0.6884474737089299,0.03912436469231415,-1.0752199274553782,-0.19006682042001088,3.2959677911112615,0.0005629645167134327,-0.3410074842439451,0.19122726726101782,0.2737161669871361,4.1533119314590365,-0.34569555281210984,0.2689766031857328,0.10536744802932393,-1.0947129249122762,-0.7535236018608087,-0.11134707120462793,-0.43488682570228443,-0.06153536042030378,0.07045374100801144,-0.06006160794310146,3.388408378687499,0.023060412955647733,0
-0.06463101575539161,0.3681463783959543,0.011008663721962856,0.055751541925447054,-0.7403963291762862,0.03933514159040341,0.8776864884726944,2.1286198853276113,0.2612595938618667,-0.21656267328963955,-0.1896121338730275,0.46048646993685177,0.9896675547758451,-0.24077170617153837,-0.20003829083855496,-0.11827806740821975,0.095770304194992,0.09544026444324319,-0.09228301606121105,-0.05366936689089332,-0.22209665855210353,-0.06967953752806803,-0.14425453946794473,-0.08127946963390258,-0.10144217564902114,-0.10232591178385496,0
-0.03864634423591596,0.42185435075214317,0.3765480186462303,0.055817929650001215,-0.7209945972733006,0.03932547969345954,0.678282330573424,2.607100190933349,0.2673283667442445,-0.21398971524917312,-0.16244775235291725,0.6563491571377216,1.128874016244128,-0.24077170617153837,0.04292825374218676,-0.15475418375408326,0.09155522932089341,0.25629635506140885,1.2258885616903379,-0.014537566792319287,-0.1828497706200072,-0.06342134597785788,0.8848860520318139,-0.0738648654129848,0.34514589708131843,-0.08852509697997986,0
-0.05736942009786987,0.37630056623786184,0.2112781183134234,0.05583159578532246,-0.7170275387944082,0.03912436469231415,0.89942904880362,-0.19006682042001088,0.32873597523403875,-0.20827952412191686,-0.10006489914936756,1.1825358039581562,1.1802847565451222,-0.24077170617153837,0.040586324435199876,-0.35608760439567216,0.09157870794762094,0.1905905202254342,1.2906708598334675,0.013643278727125093,-0.14509497119151255,-0.05714542532878052,1.1881668228223994,-0.06399814757189037,0.3704400901791802,-0.06496209225009715,0
